"SA2_MAIN","SA2_NAME","variable","value"
103031070,"Lithgow","Hungarian",7
103031071,"Lithgow Region","Hungarian",8
103031075,"Wollangambe - Wollemi","Hungarian",0
107041147,"Helensburgh","Hungarian",0
115011290,"Baulkham Hills (East)","Hungarian",29
115011291,"Baulkham Hills (West) - Bella Vista","Hungarian",37
115011292,"Castle Hill","Hungarian",41
115011293,"Cherrybrook","Hungarian",41
115011294,"Glenhaven","Hungarian",3
115011295,"Kellyville","Hungarian",23
115011296,"West Pennant Hills","Hungarian",7
115021297,"Dural - Kenthurst - Wisemans Ferry","Hungarian",28
115021298,"Galston - Laughtondale","Hungarian",3
115031299,"Bilpin - Colo - St Albans","Hungarian",7
115031300,"Kurrajong Heights - Ebenezer","Hungarian",21
115041301,"Pitt Town - McGraths Hill","Hungarian",0
115041302,"Rouse Hill - Beaumont Hills","Hungarian",9
116011303,"Blacktown (East) - Kings Park","Hungarian",36
116011304,"Blacktown (North) - Marayong","Hungarian",43
116011305,"Blacktown (South)","Hungarian",64
116011306,"Doonside - Woodcroft","Hungarian",36
116011307,"Lalor Park - Kings Langley","Hungarian",55
116011308,"Seven Hills - Toongabbie","Hungarian",46
116021309,"Glenwood","Hungarian",16
116021310,"Parklea - Kellyville Ridge","Hungarian",14
116021311,"Quakers Hill - Acacia Gardens","Hungarian",33
116021312,"Riverstone - Marsden Park","Hungarian",9
116031313,"Bidwill - Hebersham - Emerton","Hungarian",18
116031314,"Glendenning Dean Park","Hungarian",119
116031315,"Hassall Grove - Plumpton","Hungarian",39
116031316,"Lethbridge Park - Tregear","Hungarian",14
116031317,"Mount Druitt - Whalan","Hungarian",19
116031318,"Prospect Reservoir","Hungarian",0
116031319,"Rooty Hill - Minchinbury","Hungarian",31
117011320,"Banksmeadow","Hungarian",0
117011321,"Botany","Hungarian",17
117011322,"Mascot - Eastlakes","Hungarian",29
117011323,"Pagewood - Hillsdale - Daceyville","Hungarian",37
117011324,"Port Botany Industrial","Hungarian",0
117011325,"Sydney Airport","Hungarian",0
117021326,"Marrickville","Hungarian",37
117021327,"Petersham - Stanmore","Hungarian",25
117021328,"Sydenham - Tempe - St Peters","Hungarian",8
117031329,"Darlinghurst","Hungarian",16
117031330,"Erskineville - Alexandria","Hungarian",21
117031331,"Glebe - Forest Lodge","Hungarian",31
117031332,"Newtown - Camperdown - Darlington","Hungarian",20
117031333,"Potts Point - Woolloomooloo","Hungarian",24
117031334,"Pyrmont - Ultimo","Hungarian",19
117031335,"Redfern - Chippendale","Hungarian",32
117031336,"Surry Hills","Hungarian",24
117031337,"Sydney - Haymarket - The Rocks","Hungarian",15
117031338,"Waterloo - Beaconsfield","Hungarian",34
118011339,"Bondi - Tamarama - Bronte","Hungarian",108
118011340,"Bondi Beach - North Bondi","Hungarian",94
118011341,"Bondi Junction - Waverly","Hungarian",124
118011342,"Centennial Park","Hungarian",0
118011343,"Double Bay - Bellevue Hill","Hungarian",223
118011344,"Dover Heights","Hungarian",118
118011345,"Paddington - Moore Park","Hungarian",18
118011346,"Rose Bay - Vaucluse - Watsons Bay","Hungarian",80
118011347,"Woollahra","Hungarian",27
118021348,"Coogee - Clovelly","Hungarian",44
118021349,"Kensington - Kingsford","Hungarian",55
118021350,"Malabar - La Perouse - Chifley","Hungarian",53
118021351,"Maroubra","Hungarian",85
118021352,"Randwick","Hungarian",142
119011353,"Bankstown","Hungarian",20
119011354,"Bass Hill - Georges Hall","Hungarian",24
119011355,"Chullora","Hungarian",0
119011356,"Condell Park","Hungarian",14
119011357,"Greenacre - Mount Lewis","Hungarian",18
119011358,"Padstow","Hungarian",17
119011359,"Panania - Milperra - Picnic Point","Hungarian",17
119011360,"Revesby","Hungarian",6
119011361,"Yagoona - Birrong","Hungarian",10
119021362,"Belmore - Belfield","Hungarian",26
119021363,"Canterbury (South) - Campsie","Hungarian",15
119021364,"Kingsgrove (North) - Earlwood","Hungarian",46
119021365,"Lakemba - Wiley Park","Hungarian",12
119021366,"Punchbowl","Hungarian",13
119021367,"Roselands","Hungarian",17
119031368,"Hurstville","Hungarian",8
119031369,"Mortdale - Penshurst","Hungarian",45
119031370,"Narwee - Beverly Hills","Hungarian",23
119031371,"Oatley - Hurstville Grove","Hungarian",12
119031372,"Peakhurst - Lugarno","Hungarian",30
119031373,"Riverwood","Hungarian",21
119031374,"South Hurstville - Blakehurst","Hungarian",21
119041375,"Arncliffe - Bardwell Valley","Hungarian",26
119041376,"Bexley","Hungarian",32
119041377,"Kingsgrove (South) - Bardwell Park","Hungarian",13
119041378,"Kogarah","Hungarian",8
119041379,"Kogarah Bay - Carlton - Allawah","Hungarian",13
119041380,"Monterey - Brighton-le-Sands - Kyeemagh","Hungarian",18
119041381,"Rockdale - Banksia","Hungarian",19
119041382,"Sans Souci - Ramsgate","Hungarian",19
120011383,"Concord - Mortlake - Cabarita","Hungarian",30
120011384,"Concord West - North Strathfield","Hungarian",22
120011385,"Drummoyne - Rodd Point","Hungarian",21
120011386,"Five Dock - Abbotsford","Hungarian",29
120021387,"Balmain","Hungarian",9
120021388,"Leichhardt - Annandale","Hungarian",28
120021389,"Lilyfield - Rozelle","Hungarian",18
120031390,"Ashfield","Hungarian",34
120031391,"Burwood - Croydon","Hungarian",22
120031392,"Canterbury (North) - Ashbury","Hungarian",15
120031393,"Croydon Park - Enfield","Hungarian",32
120031394,"Dulwich Hill - Lewisham","Hungarian",16
120031395,"Haberfield - Summer Hill","Hungarian",24
120031396,"Homebush","Hungarian",9
120031397,"Strathfield","Hungarian",46
121011398,"Chatswood (East) - Artarmon","Hungarian",29
121011399,"Chatswood (West) - Lane Cove North","Hungarian",31
121011400,"Lane Cove - Greenwich","Hungarian",40
121011401,"St Leonards - Naremburn","Hungarian",6
121011402,"Willoughby - Castle Cove - Northbridge","Hungarian",80
121021403,"Asquith - Mount Colah","Hungarian",9
121021404,"Berowra - Brooklyn - Cowan","Hungarian",20
121021405,"Hornsby - Waitara","Hungarian",26
121021406,"Normanhurst - Thornleigh - Westleigh","Hungarian",23
121031407,"Gordon - Killara","Hungarian",24
121031408,"Lindfield - Roseville","Hungarian",38
121031409,"Pymble","Hungarian",11
121031410,"St Ives","Hungarian",36
121031411,"Turramurra","Hungarian",12
121031412,"Wahroonga - Warrawee","Hungarian",12
121041413,"Cremorne - Cammeray","Hungarian",41
121041414,"Crows Nest - Waverton","Hungarian",27
121041415,"Mosman","Hungarian",44
121041416,"Neutral Bay - Kirribilli","Hungarian",36
121041417,"North Sydney - Lavender Bay","Hungarian",8
122011418,"Balgowlah - Clontarf - Seaforth","Hungarian",14
122011419,"Manly - Fairlight","Hungarian",18
122021420,"Avalon - Palm Beach","Hungarian",13
122021421,"Bayview - Elanora Heights","Hungarian",3
122021422,"Newport - Bilgola","Hungarian",10
122021423,"Warriewood - Mona Vale","Hungarian",22
122031424,"Beacon Hill - Narraweena","Hungarian",8
122031425,"Cromer","Hungarian",0
122031426,"Dee Why - North Curl Curl","Hungarian",54
122031427,"Forestville - Killarney Heights","Hungarian",18
122031428,"Frenchs Forest - Belrose","Hungarian",23
122031429,"Freshwater - Brookvale","Hungarian",25
122031430,"Manly Vale - Allambie Heights","Hungarian",24
122031431,"Narrabeen - Collaroy","Hungarian",17
122031432,"Terrey Hills - Duffys Forest","Hungarian",0
123011433,"Camden - Ellis Lane","Hungarian",9
123011434,"Elderslie - Harrington Park","Hungarian",16
123011435,"Mount Annan - Currans Hill","Hungarian",16
123021436,"Bradbury - Wedderburn","Hungarian",7
123021437,"Campbelltown - Woodbine","Hungarian",22
123021438,"Claymore - Eagle Vale - Raby","Hungarian",15
123021439,"Holsworthy Military Area","Hungarian",0
123021440,"Ingleburn - Denham Court","Hungarian",21
123021441,"Leumeah - Minto Heights","Hungarian",33
123021442,"Macquarie Fields - Glenfield","Hungarian",25
123021443,"Minto - St Andrews","Hungarian",19
123021444,"Rosemeadow - Glen Alpine","Hungarian",26
123031446,"Douglas Park - Appin","Hungarian",6
123031447,"Picton - Tahmoor - Buxton","Hungarian",7
123031448,"The Oaks - Oakdale","Hungarian",0
124011449,"Blackheath - Megalong Valley","Hungarian",3
124011450,"Blaxland - Warrimoo - Lapstone","Hungarian",18
124011451,"Blue Mountains - North","Hungarian",0
124011452,"Katoomba - Leura","Hungarian",38
124011453,"Lawson - Hazelbrook - Linden","Hungarian",29
124011454,"Springwood - Winmalee","Hungarian",18
124011455,"Wentworth Falls","Hungarian",6
124021456,"Blue Mountains - South","Hungarian",0
124031457,"Cambridge Park","Hungarian",24
124031458,"Castlereagh - Cranebrook","Hungarian",13
124031459,"Emu Plains - Leonay","Hungarian",17
124031460,"Glenmore Park - Regentville","Hungarian",35
124031461,"Jamisontown - South Penrith","Hungarian",26
124031462,"Kingswood - Werrington","Hungarian",30
124031463,"Mulgoa - Luddenham - Orchard Hills","Hungarian",3
124031464,"Penrith","Hungarian",10
124031465,"Warragamba - Silverdale","Hungarian",6
124041466,"Richmond - Clarendon","Hungarian",13
124041467,"Windsor - Bligh Park","Hungarian",11
124041468,"Yarramundi - Londonderry","Hungarian",6
124051469,"Erskine Park","Hungarian",12
124051470,"St Clair","Hungarian",21
124051471,"St Marys - Colyton","Hungarian",66
125011472,"Auburn","Hungarian",26
125011473,"Homebush Bay - Silverwater","Hungarian",7
125011474,"Lidcombe - Regents Park","Hungarian",9
125011475,"Rookwood Cemetery","Hungarian",0
125021476,"Carlingford","Hungarian",27
125021477,"Ermington - Rydalmere","Hungarian",22
125021478,"Oatlands - Dundas Valley","Hungarian",9
125031479,"Chester Hill - Sefton","Hungarian",33
125031480,"Fairfield - East","Hungarian",18
125031481,"Granville - Clyde","Hungarian",9
125031482,"Greystanes - Pemulwuy","Hungarian",31
125031483,"Guildford - South Granville","Hungarian",13
125031484,"Guildford West - Merrylands West","Hungarian",16
125031485,"Merrylands - Holroyd","Hungarian",23
125031486,"Smithfield Industrial","Hungarian",0
125031487,"Yennora Industrial","Hungarian",0
125041488,"Girraween - Westmead","Hungarian",20
125041489,"North Parramatta","Hungarian",15
125041490,"North Rocks","Hungarian",9
125041491,"Northmead","Hungarian",15
125041492,"Parramatta - Rosehill","Hungarian",12
125041493,"Toongabbie - Constitution Hill","Hungarian",29
125041494,"Winston Hills","Hungarian",10
126011495,"Epping - North Epping","Hungarian",31
126011496,"Pennant Hills - Cheltenham","Hungarian",9
126021497,"Eastwood - Denistone","Hungarian",10
